name,url,tags
Summer Memories,https://store.steampowered.com/app/1227890/Summer_Memories,"Sexual Content,Nudity,Mature,Pixel Graphics,Anime,Hentai,RPG,Simulation,Multiple Endings,Time Management,Singleplayer,Visual Novel,FPS,Adventure,2D,JRPG,RPGMaker,Indie,Funny,Memes"
The Light Brigade,https://store.steampowered.com/app/1579880/The_Light_Brigade,"VR,Action,Shooter,Physics,Singleplayer,First-Person,FPS,Indie,Roguelite,Atmospheric,Tactical,Violent,Roguelike,Realistic,RPG,Procedural Generation,Combat,Adventure,Souls-like,Magic"
Cookie Clicker,https://store.steampowered.com/app/1454400/Cookie_Clicker,"Clicker,Idler,Casual,Indie,Pixel Graphics,Management,Collectathon,Economy,Funny,Memes,Strategy,Building,Resource Management,2D,Comedy,Simulation,Colorful,Touch-Friendly,Horror,Singleplayer"
Total Tank Simulator,https://store.steampowered.com/app/674500/Total_Tank_Simulator,"Strategy,Simulation,Action,Indie,Sandbox,World War II,Tanks,War,Singleplayer,Physics,Realistic,FPS,First-Person,Casual,Funny,Third Person,Multiplayer,Difficult,Comedy,Adventure"
Choice of Life: Middle Ages 2,https://store.steampowered.com/app/1573630/Choice_of_Life_Middle_Ages_2,"Choose Your Own Adventure,Visual Novel,Medieval,RPG,Card Game,Life Sim,2D,Cute,Funny,Dark Humor,Multiple Endings,Choices Matter,Casual,Simulation,Hand-drawn,Colorful,Family Friendly,Magic,Fantasy,Atmospheric"
Backfirewall_,https://store.steampowered.com/app/1920100/Backfirewall,"Adventure,Narration,Comedy,Casual,First-Person,Story Rich,Exploration,Puzzle,Funny,Singleplayer,Indie,3D,Minimalist,Physics"
The Banner Saga 3,https://store.steampowered.com/app/485460/The_Banner_Saga_3,"Strategy,RPG,Story Rich,Indie,Turn-Based Tactics,Turn-Based Strategy,Turn-Based Combat,Tactical,Turn-Based,Choices Matter,Tactical RPG,Singleplayer,Fantasy,Vikings,Hand-drawn,Adventure,Great Soundtrack"
Warhammer: End Times - Vermintide,https://store.steampowered.com/app/235540/Warhammer_End_Times__Vermintide,"Action,Online Co-Op,Co-op,Dark Fantasy,First-Person,Gore,Games Workshop,Multiplayer,FPS,Fantasy,Hack and Slash,Atmospheric,Action RPG,Survival,RPG,Adventure,Singleplayer,Indie,Horror,Female Protagonist"
Clustertruck,https://store.steampowered.com/app/397950/Clustertruck,"Parkour,Automobile Sim,Action,First-Person,3D Platformer,Singleplayer,Physics,Indie,Fast-Paced,Difficult,Destruction,Funny,Great Soundtrack,Platformer,Strategy,Casual,Level Editor,Racing,Adventure,Multiplayer"
Zompiercer,https://store.steampowered.com/app/1262460/Zompiercer,"Early Access,Sandbox,FPS,Shooter,Action-Adventure,Action RPG,3D,First-Person,Post-apocalyptic,Horror,Funny,Base Building,Open World,Zombies,Casual,Action,Trains,Survival,Stealth,Agriculture"
Lumencraft,https://store.steampowered.com/app/1713810/Lumencraft,"Exploration,Action,Action RPG,Sandbox,Thriller,Strategy,Tower Defense,Base Building,Action Roguelike,Combat,Top-Down Shooter,Colorful,Survival,Atmospheric,Realistic,2D,Early Access,Indie,Shooter,RPG"
UBOAT,https://store.steampowered.com/app/494840/UBOAT,"Early Access,World War II,Simulation,Naval Combat,Submarine,Military,Naval,War,Open World,Realistic,Historical,Action,Singleplayer,Moddable,Shooter,Management,Physics,Replay Value,RTS,Sandbox"
Dungeons of Sundaria,https://store.steampowered.com/app/587520/Dungeons_of_Sundaria,"Early Access,Dungeon Crawler,Hack and Slash,RPG,PvE,Action,Action RPG,Adventure,Character Customization,Third Person,Fantasy,Class-Based,Indie,Co-op,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Singleplayer,4 Player Local"
DRAGON BALL XENOVERSE 2,https://store.steampowered.com/app/454650/DRAGON_BALL_XENOVERSE_2,"Anime,Fighting,Character Customization,Action,Multiplayer,Adventure,Massively Multiplayer,Co-op,RPG,Singleplayer,Online Co-Op,Third Person,Open World,Story Rich,MMORPG,Beat 'em up,Great Soundtrack,Moddable,Casual,Dragons"
Train Simulator Classic,https://store.steampowered.com/app/24010/Train_Simulator_Classic,"Simulation,Trains,Singleplayer,Realistic,Driving,Casual,Relaxing,Open World,Moddable,Building,Level Editor,Sandbox,TrackIR,Atmospheric,Transportation,Action,Adventure,VR,City Builder,Strategy"
Knights of Braveland,https://store.steampowered.com/app/1253610/Knights_of_Braveland,"Co-op Campaign,Hack and Slash,4 Player Local,Action Roguelike,Beat 'em up,Action,Roguelite,2D,Online Co-Op,Local Multiplayer,Family Friendly,Multiplayer,Difficult,RPG,Colorful,Singleplayer,Funny,Co-op,Medieval,Local Co-Op"
TOKYO GHOUL:re [CALL to EXIST],https://store.steampowered.com/app/756530/TOKYO_GHOULre_CALL_to_EXIST,"Action,Anime,Gore,Violent,Character Customization,Singleplayer,Multiplayer,Sexual Content,Hentai,Hack and Slash,Co-op,Horror,Adventure,JRPG"
Hatred,https://store.steampowered.com/app/341940/Hatred,"Gore,Violent,Action,Dark,Mature,Shooter,Villain Protagonist,Indie,Isometric,Singleplayer,Twin Stick Shooter,Psychological Horror,Open World,Horror,Top-Down Shooter,Dark Humor,Third-Person Shooter,Survival,Difficult,Dark Fantasy"
WRC 10 FIA World Rally Championship,https://store.steampowered.com/app/1462810/WRC_10_FIA_World_Rally_Championship,"Racing,Sports,Driving,Automobile Sim,Physics,Management,Time Management,PvP,Competitive,eSports,3D,First-Person,Simulation,Third Person,Open World,Offroad,Realistic,Colorful,Cinematic,Score Attack"
嗜血印 Bloody Spell,https://store.steampowered.com/app/992300/_Bloody_Spell,"Nudity,Roguelite,Female Protagonist,Hack and Slash,Sexual Content,Action RPG,Martial Arts,3D,Roguelike,Action,RPG,Singleplayer,Violent,Online Co-Op,Gore,Indie,3D Vision,Multiplayer,Adventure,Action Roguelike"
UNDYING,https://store.steampowered.com/app/638990/UNDYING,"Early Access,Story Rich,Multiple Endings,Action RPG,Survival,Adventure,Zombies,Female Protagonist,Crafting,Post-apocalyptic,Top-Down,Horror,Abstract,Cooking,Cinematic,Dark Fantasy,RPG,Third Person,Open World,Action"
Empire of Sin,https://store.steampowered.com/app/604540/Empire_of_Sin,"Strategy,Management,Crime,RPG,Turn-Based Tactics,Turn-Based,Noir,Turn-Based Strategy,Turn-Based Combat,Action,Isometric,Singleplayer,Tactical,Historical,Simulation,America,Sandbox,Strategy RPG,Atmospheric,Female Protagonist"
Retrowave,https://store.steampowered.com/app/1239690/Retrowave,"Racing,Indie,1980s,Casual,Retro,Simulation,Action,Music,Relaxing,Cyberpunk,1990's,Great Soundtrack,Singleplayer,Arcade,Futuristic,Psychedelic,Runner,Surreal,Atmospheric,Addictive"
Liftoff®: Micro Drones,https://store.steampowered.com/app/1432320/Liftoff_Micro_Drones,"Action,Simulation,Racing,Sports,eSports,3D,First-Person,Third Person,Early Access,Controller,Relaxing,Physics,Multiplayer,Singleplayer"
In Silence,https://store.steampowered.com/app/1361000/In_Silence,"Horror,Multiplayer,Online Co-Op,Survival Horror,Co-op,Psychological Horror,Survival,Stealth,Action,Singleplayer,Social Deduction,First-Person,PvP,Atmospheric,Dark,Strategy,Puzzle,Adventure,Mystery,Gore"
Stationeers,https://store.steampowered.com/app/544550/Stationeers,"Early Access,Space,Base Building,Science,Colony Sim,Sci-fi,Survival,Automation,Building,Physics,Open World Survival Craft,Agriculture,Management,Sandbox,Multiplayer,Co-op,Crafting,Open World,Mining,Mars"
FOREWARNED,https://store.steampowered.com/app/1562420/FOREWARNED,"Horror,Online Co-Op,Survival Horror,Co-op,Multiplayer,Psychological Horror,VR,PvE,Survival,Asymmetric VR,Action-Adventure,Atmospheric,Dark,PvP,Exploration,First-Person,Adventure,Action,3D,Early Access"
Bridge Constructor Portal,https://store.steampowered.com/app/684410/Bridge_Constructor_Portal,"Puzzle,Strategy,Simulation,Physics,Singleplayer,Building,2D,Difficult,Comedy,Level Editor,Sci-fi,Sandbox,Casual,2.5D,Funny,Indie,Family Friendly,Education,Co-op,Touch-Friendly"
Sigma`s Shooter Pack,https://store.steampowered.com/sub/1645,
Sea Dogs: To Each His Own - Pirate Open World RPG,https://store.steampowered.com/app/223330/Sea_Dogs_To_Each_His_Own__Pirate_Open_World_RPG,"Pirates,Naval,RPG,Sandbox,Naval Combat,Action RPG,Sailing,Third Person,Character Customization,3D,Historical,Romance,Open World,Choices Matter,Action,Story Rich,Singleplayer,Multiple Endings,Replay Value,Adventure"
rFactor 2,https://store.steampowered.com/app/365960/rFactor_2,"Racing,Automobile Sim,Simulation,Sports,Realistic,Driving,Multiplayer,VR,Singleplayer,Moddable,eSports,Physics"
Kingdom Rush Vengeance - Tower Defense,https://store.steampowered.com/app/1367550/Kingdom_Rush_Vengeance__Tower_Defense,"Tower Defense,Strategy,Singleplayer,2D,Difficult,Medieval,Choices Matter,Cartoon,Adventure,Demons,Action,Action-Adventure,Colorful,Fantasy,Dark,Cartoony,Family Friendly,Tactical RPG,2D Fighter,Trading Card Game"
THE LONGING,https://store.steampowered.com/app/893850/THE_LONGING,"Walking Simulator,Point & Click,Choose Your Own Adventure,Idler,2D,Underground,Multiple Endings,Exploration,Choices Matter,Atmospheric,Hand-drawn,RPG,Story Rich,Puzzle,Mystery,Singleplayer,Dark,Adventure,Indie,Experimental"
Rick and Morty: Virtual Rick-ality,https://store.steampowered.com/app/469610/Rick_and_Morty_Virtual_Rickality,"Adventure,VR,Simulation,Indie,Funny,Comedy,Sci-fi,Violent,Memes,First-Person,Psychological Horror,Sandbox,Singleplayer,Cartoon,Nudity,Multiplayer,Puzzle,Anime"
Danganronpa: Trigger Happy Havoc,https://store.steampowered.com/app/413410/Danganronpa_Trigger_Happy_Havoc,"Anime,Visual Novel,Mystery,Detective,Story Rich,Great Soundtrack,Singleplayer,Psychological Horror,Adventure,Horror,Dark Comedy,Puzzle,Dark Humor,Point & Click,Funny,Comedy,Exploration,Survival,Action,Memes"
Old World,https://store.steampowered.com/app/597180/Old_World,"Strategy,Simulation,Grand Strategy,Historical,4X,Turn-Based Strategy,Tactical,Management,War,Sandbox,Turn-Based,Turn-Based Tactics,Singleplayer,Multiplayer,Co-op,Moddable,Military,Economy,Turn-Based Combat,Replay Value"
Soulstice,https://store.steampowered.com/app/1602080/Soulstice,"Hack and Slash,Spectacle fighter,Character Action Game,Action-Adventure,Exploration,Female Protagonist,Third Person,Dark Fantasy,3D Platformer,Beat 'em up,Action RPG,Swordplay,3D,Story Rich,Horror,Lore-Rich,Controller,Fantasy,Action,Demons"
Sexy Mystic Survivors,https://store.steampowered.com/app/1964360/Sexy_Mystic_Survivors,"Early Access,Sexual Content,Hentai,RPG,Bullet Hell,NSFW,Roguelite,Shoot 'Em Up,Action Roguelike,Roguelike,Mature,Casual,Nudity,Anime,Action RPG,Survival,Fantasy,Procedural Generation,Survival Horror,Dark Fantasy"
Space Rangers HD: A War Apart,https://store.steampowered.com/app/214730/Space_Rangers_HD_A_War_Apart,"Space,RPG,Strategy,Adventure,Simulation,Classic,Open World,Sci-fi,Action,Turn-Based,Atmospheric,Comedy,Nostalgia,Sandbox,Replay Value,Singleplayer,RTS,Arcade,2D,Procedural Generation"
SWORD x HIME,https://store.steampowered.com/app/1384630/SWORD_x_HIME,"Sexual Content,Nudity,Mature,Hentai,3D,NSFW,Female Protagonist,Action,RPG,Adventure,Anime,Indie,Open World,Character Customization,Third Person,Controller"
Hoa,https://store.steampowered.com/app/1484900/Hoa,"2D Platformer,Relaxing,Atmospheric,Action-Adventure,Hand-drawn,Singleplayer,Cute,Exploration,Cartoon,Adventure,Indie,Platformer,Action,Casual,2.5D,Family Friendly,Puzzle Platformer,Nature,Fantasy,Cinematic"
MX vs ATV Legends,https://store.steampowered.com/app/1205970/MX_vs_ATV_Legends,"Racing,Sports,Arcade,3D,First-Person,Realistic,Third Person,Driving,Family Friendly,Motocross,Motorbike,Offroad,PvP,Controller,Physics,Multiplayer,Singleplayer,ATV,VR,Open World"
Bum Simulator,https://store.steampowered.com/app/855740/Bum_Simulator,"Simulation,Adventure,Action,Survival,Funny,Open World,Sandbox,Singleplayer,First-Person,Base Building,Memes,Comedy,Realistic,Building,Crafting,Physics,Co-op,Casual,Sexual Content,Dark Humor"
Amnesia: The Dark Descent,https://store.steampowered.com/app/57300/Amnesia_The_Dark_Descent,"Horror,Gore,Survival Horror,Psychological Horror,Atmospheric,Puzzle,First-Person,Nudity,Dark,Adventure,Lovecraftian,Indie,Singleplayer,Stealth,Action,Exploration,Walking Simulator,Physics,Surreal,Story Rich"
Onmyoji,https://store.steampowered.com/app/551170/Onmyoji,"RPG,Free to Play,Anime,Strategy,Turn-Based,Adventure,Multiplayer,Fantasy,Early Access,PvP,Mythology"
SpellForce 3: Fallen God,https://store.steampowered.com/app/1154040/SpellForce_3_Fallen_God,"RPG,Strategy,RTS,City Builder,Strategy RPG,Fantasy,Co-op,Magic,PvP,Atmospheric,Spectacle fighter,Multiplayer,Online Co-Op,Singleplayer,Gore"
Gorilla Tag,https://store.steampowered.com/app/1533390/Gorilla_Tag,"Psychological Horror,VR,Multiplayer,Parkour,Horror,First-Person,Funny,Survival Horror,3D,3D Platformer,Action,PvP,Platformer,Casual,Nature,Physics,6DOF,NSFW,Early Access,Minimalist"
Crystar,https://store.steampowered.com/app/981750/Crystar,"Action,RPG,Anime,Female Protagonist,JRPG,Great Soundtrack,Story Rich,Singleplayer,Hack and Slash,Action RPG,Nudity"
SpellForce: Conquest of Eo,https://store.steampowered.com/app/1581770/SpellForce_Conquest_of_Eo,"Strategy,RPG,Turn-Based Strategy,Grand Strategy,Tactical RPG,Strategy RPG,3D,Top-Down,Fantasy,Crafting,Dark Fantasy,Horses,Loot,Lore-Rich,Medieval,Military,Mystery,Old School,Tactical,Turn-Based Tactics"
СТРАШНО И ТОЧКА,https://store.steampowered.com/app/2471820/_,"Horror,Action,Memes,Dark Humor,Violent,Psychological Horror,Dark Comedy,Dark,Atmospheric,Realistic,Comedy,Adventure,RPG,First-Person,Hidden Object,Simulation,Survival,Action-Adventure,Stealth,Singleplayer"
NORCO,https://store.steampowered.com/app/1221250/NORCO,"Point & Click,Mystery,Story Rich,Atmospheric,Dystopian,Pixel Graphics,Noir,Investigation,Dark,Colorful,Gothic,Adventure,First-Person,Retro,Singleplayer,Conspiracy,2D,Surreal,Philosophical,Old School"
Contractors,https://store.steampowered.com/app/963930/Contractors,"VR,Action,Violent,FPS,Indie,Simulation,Multiplayer,Military,First-Person,Shooter,Gun Customization,Early Access,Singleplayer"
Amazing Cultivation Simulator,https://store.steampowered.com/app/955900/Amazing_Cultivation_Simulator,"Simulation,RPG,Strategy,Sandbox,Martial Arts,Indie,Mythology,Survival,Colony Sim,Open World,Singleplayer,Base Building,Management,Early Access,Fantasy,2D,Anime,Building,Sexual Content,Psychological Horror"
Moonlighter,https://store.steampowered.com/app/606150/Moonlighter,"Hack and Slash,Pixel Graphics,Roguelite,Dungeon Crawler,Action Roguelike,Roguelike,RPG,Character Action Game,Action RPG,Procedural Generation,Adventure,Management,Controller,Exploration,Singleplayer,Action,Simulation,Top-Down,Fantasy,2D"
Descenders,https://store.steampowered.com/app/681280/Descenders,"Sports,Racing,Cycling,Action,Bikes,Multiplayer,Great Soundtrack,Procedural Generation,Roguelite,Open World,Simulation,BMX,Fast-Paced,Physics,Moddable,Addictive,Beautiful,Difficult,Relaxing,Competitive"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,https://store.steampowered.com/app/543870/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_2,"Action,Adventure,Anime,Strategy,Fighting,Multiplayer,Ninja,Story Rich,Open World,3D Fighter,Singleplayer"
Rune Factory 4 Special,https://store.steampowered.com/app/1580240/Rune_Factory_4_Special,"RPG,Farming Sim,Adventure,Romance,Fantasy,Anime,Creature Collector,Magic,3D,Combat,Fishing,Party-Based RPG,Crafting,Cute,Story Rich,Singleplayer,Farming,Isometric,Dating Sim,JRPG"
"Flashing Lights: Police, Firefighting, Emergency Services Simulator",https://store.steampowered.com/app/605740/Flashing_Lights_Police_Firefighting_Emergency_Services_Simulator,"Third Person,Open World,Simulation,Action,Moddable,Driving,Early Access,Job Simulator,Mod,Third-Person Shooter,RPG,Shooter,Multiplayer,Online Co-Op,Tactical,Detective,Co-op,Sandbox,FPS,First-Person"
Green Hell VR,https://store.steampowered.com/app/1782330/Green_Hell_VR,"VR,Survival,Adventure,Action,Simulation,Exploration,Realistic,Action-Adventure,Immersive Sim,Hunting,Crafting,Interactive Fiction,Sandbox,Open World,Time Management,Nature,Singleplayer,Atmospheric,Modern,Resource Management"
My MILF Stepmom💋,https://store.steampowered.com/app/2264880/My_MILF_Stepmom,"Sexual Content,Nudity,Mature,NSFW,Hentai,3D,Casual,Puzzle,Dating Sim,Romance,Story Rich,Life Sim,Idler,Choose Your Own Adventure,Simulation,Management,Realistic,Singleplayer,Interactive Fiction,Colorful"
Furi,https://store.steampowered.com/app/423230/Furi,"Hack and Slash,Bullet Hell,Shoot 'Em Up,Beat 'em up,Difficult,Top-Down,Third Person,Atmospheric,Sci-fi,Cyberpunk,Controller,Story Rich,Action,Fast-Paced,Violent,Boss Rush,Replay Value,Singleplayer,Indie,Great Soundtrack"
Army of Ruin,https://store.steampowered.com/app/1918040/Army_of_Ruin,"Bullet Hell,Roguelite,Top-Down,Shoot 'Em Up,3D,Casual,Action Roguelike,Action,Shooter,Medieval,Stylized,Cartoony,Colorful,Family Friendly,Procedural Generation,Fantasy,Magic,Zombies,PvE,Indie"
Rune Factory 5,https://store.steampowered.com/app/1702330/Rune_Factory_5,"RPG,Farming Sim,Adventure,Romance,Simulation,Anime,Fantasy,Creature Collector,Magic,3D,Combat,Party-Based RPG,Fishing,Crafting,Cute,Story Rich,Singleplayer,Dating Sim,JRPG,Farming"
Governor of Poker 3,https://store.steampowered.com/app/436150/Governor_of_Poker_3,"Gambling,Card Game,Free to Play,Multiplayer,Sports,Character Customization,Massively Multiplayer,Strategy,Western,Relaxing,Team-Based,Conversation,Casual,Resource Management,Simulation,PvP,Cartoony,Gaming,Family Friendly,Party"
Five Nights at Freddy's,https://store.steampowered.com/app/319510/Five_Nights_at_Freddys,"Horror,Singleplayer,Survival Horror,Robots,Psychological Horror,Difficult,Indie,First-Person,Point & Click,Dark,Survival,Atmospheric,Mouse only,Supernatural,Resource Management,Jump Scare,Silent Protagonist,Lore-Rich,Short,Historical"
MELTY BLOOD: TYPE LUMINA,https://store.steampowered.com/app/1372280/MELTY_BLOOD_TYPE_LUMINA,"2D Fighter,Anime,Pixel Graphics,PvP,Spectacle fighter,Lore-Rich,Local Multiplayer,Tutorial,Action,Multiplayer,eSports,Vampire,2D,Fighting,Competitive,Arcade,Controller,Singleplayer,Visual Novel,Modern"
The Stanley Parable,https://store.steampowered.com/app/221910/The_Stanley_Parable,"Comedy,Narration,Indie,Walking Simulator,First-Person,Funny,Psychological,Satire,Dynamic Narration,Adventure,Exploration,Multiple Endings,Singleplayer,Choices Matter,Story Rich,Short,Surreal,Atmospheric,Puzzle,Casual"
Batman: The Enemy Within - The Telltale Series,https://store.steampowered.com/app/675260/Batman_The_Enemy_Within__The_Telltale_Series,"Adventure,Story Rich,Choices Matter,Point & Click,Singleplayer,Superhero,Episodic,Comic Book,Detective,Action,Quick-Time Events,Violent,Atmospheric,Dark,Third Person,Gore,Visual Novel,Choose Your Own Adventure,Mature"
Handyman Legend,https://store.steampowered.com/app/2127010/Handyman_Legend,"Sexual Content,Hentai,Nudity,Simulation,Pixel Graphics,Mature,NSFW,Life Sim,Time Management,Anime,Clicker,RPG,Casual,Singleplayer,Satire,Female Protagonist,Indie,Visual Novel,LGBTQ+,2D"
WAVESHAPER,https://store.steampowered.com/app/562260/WAVESHAPER,"Casual,Action,Indie,2D,Minimalist,Score Attack,Runner,Difficult"
Miss Neko 3,https://store.steampowered.com/app/2022180/Miss_Neko_3,"Nudity,Sexual Content,Hentai,NSFW,Anime,Mature,Cats,FPS,Casual,Match 3,Singleplayer,Cute,Romance,Relaxing,Psychological Horror,Cyberpunk,2D Platformer,Action-Adventure,Puzzle,Horror"
Wingspan,https://store.steampowered.com/app/1054490/Wingspan,"Building,Board Game,Card Game,Strategy,Relaxing,Wholesome,Casual,Nature,Turn-Based Strategy,Cute,Tabletop,PvP,Singleplayer,Resource Management,Economy,Local Multiplayer,2D,Co-op,Local Co-Op,Multiplayer"
King's Bounty: Warriors of the North,https://store.steampowered.com/app/203350/Kings_Bounty_Warriors_of_the_North,"RPG,Strategy,Turn-Based Strategy,Tactical,Turn-Based,Strategy RPG,Fantasy,Tactical RPG,Vikings,Hex Grid,Adventure,Singleplayer"
MONOPOLY Poker,https://store.steampowered.com/app/1474700/MONOPOLY_Poker,"Casual,Multiplayer,Free to Play,Board Game,Simulation,Gambling,Strategy,Card Game,Turn-Based Tactics,PvP,3D,2D"
CASE 2: Animatronics Survival,https://store.steampowered.com/app/722960/CASE_2_Animatronics_Survival,"Horror,FPS,Robots,Stealth,PvP,Psychological Horror,Action-Adventure,Difficult,First-Person,Story Rich,Simulation,Action,Multiplayer,Atmospheric,Survival Horror,Supernatural,Co-op,Adventure,Singleplayer,Massively Multiplayer"
The Final Station,https://store.steampowered.com/app/435530/The_Final_Station,"Pixel Graphics,Post-apocalyptic,Survival,Indie,2D,Adventure,Zombies,Action,Atmospheric,Trains,Singleplayer,Story Rich,Resource Management,Horror,Shooter,Side Scroller,Great Soundtrack,Platformer,Sci-fi,Short"
Pocket Mirror ~ GoldenerTraum,https://store.steampowered.com/app/1899060/Pocket_Mirror__GoldenerTraum,"Horror,Adventure,RPG,Casual,Puzzle,Interactive Fiction,Singleplayer,2D,Choose Your Own Adventure,Anime,Female Protagonist,Pixel Graphics,Exploration,CRPG,Colorful,Stylized,Top-Down,Atmospheric,Dark,Dark Fantasy"
Rivals of Aether,https://store.steampowered.com/app/383980/Rivals_of_Aether,"Fighting,2D Fighter,Pixel Graphics,Multiplayer,Indie,Local Multiplayer,Competitive,2D,Platformer,Great Soundtrack,4 Player Local,Games Workshop,Action,Moddable,Controller,Arcade,Beat 'em up,Singleplayer,Retro,GameMaker"
DEEEER Simulator: Your Average Everyday Deer Game,https://store.steampowered.com/app/1018800/DEEEER_Simulator_Your_Average_Everyday_Deer_Game,"Exploration,Sandbox,Physics,Funny,Third Person,Cute,Parody,Surreal,Open World,Horses,Action,Simulation,Comedy,Casual,Fantasy,Adventure,Memes,Destruction,Singleplayer,Indie"
Opus Magnum,https://store.steampowered.com/app/558990/Opus_Magnum,"Puzzle,Programming,Indie,Automation,Simulation,Logic,Singleplayer,Great Soundtrack,Steampunk,Building,Difficult,Sandbox,2D,Hex Grid,Casual"
Gloomwood,https://store.steampowered.com/app/1150760/Gloomwood,"Early Access,Immersive Sim,Stealth,Survival Horror,FPS,First-Person,Exploration,Atmospheric,Steampunk,Shooter,PvE,Singleplayer,Gothic,Physics,Retro,Action,Lovecraftian,Dark,Resource Management,Mystery"
NejicomiSimulator Vol.4 (a strong-willed lady gets soaked by a thick wild man's dick!),https://store.steampowered.com/app/1931600/NejicomiSimulator_Vol4_a_strongwilled_lady_gets_soaked_by_a_thick_wild_mans_dick,"Sexual Content,Character Customization,Nudity,Mature,NSFW,Hentai,Cute,Casual,Simulation,Relaxing,Anime,Interactive Fiction,Design & Illustration,Point & Click,Dating Sim,Clicker,Collectathon,Idler,Immersive Sim,2D"
Eastward,https://store.steampowered.com/app/977880/Eastward,"Pixel Graphics,Story Rich,Action RPG,Adventure,Singleplayer,Atmospheric,RPG,JRPG,Action,Post-apocalyptic,Soundtrack,2D,Cute,Female Protagonist,Dark,Relaxing,Mature,Comedy,Indie,Casual"
Pikuniku,https://store.steampowered.com/app/572890/Pikuniku,"Indie,Casual,Adventure,Puzzle,Action,Co-op,Cute,Funny,Multiplayer,Platformer,2D,Local Co-Op,Family Friendly,Great Soundtrack,Comedy,Singleplayer,Puzzle Platformer,Colorful,Dystopian,Exploration"
Barony,https://store.steampowered.com/app/371970/Barony,"Action Roguelike,Dungeon Crawler,RPG,Co-op,First-Person,Indie,Adventure,Roguelike,Action,Pixel Graphics,Multiplayer,Difficult,Roguelite,Voxel,Fantasy,Online Co-Op,Violent,FPS,Singleplayer,Procedural Generation"
KovaaK's,https://store.steampowered.com/app/824270/KovaaKs,"Action,Shooter,Simulation,FPS,Indie,First-Person,Software Training,Singleplayer,Controller,Multiplayer"
Haydee 2,https://store.steampowered.com/app/1444650/Haydee_2,"Sexual Content,Action,Nudity,Puzzle,Shooter,Exploration,Third-Person Shooter,Survival Horror,Third Person,Robots,Zombies,Moddable,Nonlinear,Multiple Endings,Female Protagonist,Level Editor,Resource Management,3D,Singleplayer,Inventory Management"
Impostor Factory,https://store.steampowered.com/app/1182620/Impostor_Factory,"Story Rich,Emotional,Pixel Graphics,Adventure,RPG,2D,Singleplayer,Top-Down,Atmospheric,Psychological Horror,Comedy,Mystery,Lovecraftian,Interactive Fiction,Narrative,Linear,Cute,Funny,Retro,JRPG"
WRC 9 FIA World Rally Championship,https://store.steampowered.com/app/1267540/WRC_9_FIA_World_Rally_Championship,"Racing,Sports,Driving,Automobile Sim,Physics,Management,Time Management,PvP,eSports,Competitive,3D,First-Person,Simulation,Third Person,Open World,Colorful,Offroad,Realistic,Score Attack,Cinematic"
Uncrashed : FPV Drone Simulator,https://store.steampowered.com/app/1682970/Uncrashed__FPV_Drone_Simulator,"Simulation,Sports,Flight,Physics,Racing,Singleplayer,Realistic,First-Person,6DOF,Immersive Sim,3D,Indie,Exploration,Science,Combat Racing"
Game Dev Tycoon,https://store.steampowered.com/app/239820/Game_Dev_Tycoon,"Management,Simulation,Indie,Strategy,Casual,Singleplayer,Economy,2D,Moddable,Addictive,Replay Value,Sandbox,GameMaker,Funny,Difficult,Point & Click,Great Soundtrack,Comedy,Isometric,Touch-Friendly"
M.A.R.S.,https://store.steampowered.com/app/314430/MARS,"Third-Person Shooter,PvE,PvP,Competitive,Shooter,Character Customization,Female Protagonist,Third Person,Horror,3D,Mechs,Post-apocalyptic,Vehicular Combat,Dinosaurs,Action,Casual,Zombies,Military,Sci-fi,Space"
Stronghold 2: Steam Edition,https://store.steampowered.com/app/40960/Stronghold_2_Steam_Edition,"City Builder,Real Time Tactics,Colony Sim,Medieval,Sandbox,Building,Economy,Management,War,Military,Base Building,Strategy,RTS,Real-Time,Isometric,Top-Down,Historical,Open World,Simulation,Resource Management"
Summer of '58,https://store.steampowered.com/app/1609080/Summer_of_58,"Horror,Thriller,Atmospheric,Psychological Horror,Walking Simulator,Cinematic,Realistic,First-Person,Psychological,Dark,Simulation,Exploration,3D,Historical,Retro,Story Rich,Mystery,Linear,Singleplayer,Indie"
Cyber Manhunt,https://store.steampowered.com/app/1216710/Cyber_Manhunt,"Simulation,RPG,Puzzle,Hacking,Indie,Mystery,Singleplayer,Crime,Detective,Immersive Sim,Story Rich,Cyberpunk,2D,Atmospheric,Casual,Word Game,Investigation,Early Access,Psychological Horror,Linear"
Raiden IV x MIKADO remix,https://store.steampowered.com/app/2002850/Raiden_IV_x_MIKADO_remix,"Action,Adventure,Arcade,Shooter,Bullet Hell,Shoot 'Em Up,Flight,Top-Down Shooter,Colorful,Pixel Graphics,Top-Down,Aliens,Jet,Sci-fi,Space,Score Attack,Co-op Campaign,Local Co-Op,Singleplayer"
Cozy Grove,https://store.steampowered.com/app/1458100/Cozy_Grove,"Relaxing,Cute,Story Rich,Collectathon,Hidden Object,Cozy,Colorful,Atmospheric,Life Sim,Procedural Generation,2D,Management,Cartoony,Casual,Funny,Character Customization,Crafting,Singleplayer,Indie,Surreal"
